name	type	source	detector	wavelength_nominal	units
M011S02-M017D03-905.0-mean	MISC	M011S02	M017D03	905.0	ps
M011S02-M017D03-905.0-variance	MISC	M011S02	M017D03	905.0	ps^2
M012S00-M008D00-690.0-sum	MISC	M012S00	M008D00	690.0	
M012S00-M008D00-690.0-mean	MISC	M012S00	M008D00	690.0	ps
M012S00-M008D00-690.0-variance	MISC	M012S00	M008D00	690.0	ps^2
M012S00-M008D00-905.0-sum	MISC	M012S00	M008D00	905.0	
M012S00-M008D00-905.0-mean	MISC	M012S00	M008D00	905.0	ps
M012S00-M008D00-905.0-variance	MISC	M012S00	M008D00	905.0	ps^2
M012S00-M008D05-690.0-sum	MISC	M012S00	M008D05	690.0	
M012S00-M008D05-690.0-mean	MISC	M012S00	M008D05	690.0	ps
M012S00-M008D05-690.0-variance	MISC	M012S00	M008D05	690.0	ps^2
M012S00-M008D05-905.0-sum	MISC	M012S00	M008D05	905.0	
M012S00-M008D05-905.0-mean	MISC	M012S00	M008D05	905.0	ps
M012S00-M008D05-905.0-variance	MISC	M012S00	M008D05	905.0	ps^2
M012S00-M012D00-690.0-sum	MISC	M012S00	M012D00	690.0	
M012S00-M012D00-690.0-mean	MISC	M012S00	M012D00	690.0	ps
M012S00-M012D00-690.0-variance	MISC	M012S00	M012D00	690.0	ps^2
M012S00-M012D00-905.0-sum	MISC	M012S00	M012D00	905.0	
M012S00-M012D00-905.0-mean	MISC	M012S00	M012D00	905.0	ps
M012S00-M012D00-905.0-variance	MISC	M012S00	M012D00	905.0	ps^2
M012S00-M012D01-690.0-sum	MISC	M012S00	M012D01	690.0	
M012S00-M012D01-690.0-mean	MISC	M012S00	M012D01	690.0	ps
M012S00-M012D01-690.0-variance	MISC	M012S00	M012D01	690.0	ps^2
M012S00-M012D01-905.0-sum	MISC	M012S00	M012D01	905.0	
M012S00-M012D01-905.0-mean	MISC	M012S00	M012D01	905.0	ps
M012S00-M012D01-905.0-variance	MISC	M012S00	M012D01	905.0	ps^2
M012S00-M012D04-690.0-sum	MISC	M012S00	M012D04	690.0	
M012S00-M012D04-690.0-mean	MISC	M012S00	M012D04	690.0	ps
M012S00-M012D04-690.0-variance	MISC	M012S00	M012D04	690.0	ps^2
M012S00-M012D04-905.0-sum	MISC	M012S00	M012D04	905.0	
M012S00-M012D04-905.0-mean	MISC	M012S00	M012D04	905.0	ps
M012S00-M012D04-905.0-variance	MISC	M012S00	M012D04	905.0	ps^2
M012S00-M012D05-690.0-sum	MISC	M012S00	M012D05	690.0	
M012S00-M012D05-690.0-mean	MISC	M012S00	M012D05	690.0	ps
M012S00-M012D05-690.0-variance	MISC	M012S00	M012D05	690.0	ps^2
M012S00-M012D05-905.0-sum	MISC	M012S00	M012D05	905.0	
M012S00-M012D05-905.0-mean	MISC	M012S00	M012D05	905.0	ps
M012S00-M012D05-905.0-variance	MISC	M012S00	M012D05	905.0	ps^2
M012S01-M010D01-690.0-sum	MISC	M012S01	M010D01	690.0	
M012S01-M010D01-690.0-mean	MISC	M012S01	M010D01	690.0	ps
M012S01-M010D01-690.0-variance	MISC	M012S01	M010D01	690.0	ps^2
M012S01-M010D01-905.0-sum	MISC	M012S01	M010D01	905.0	
M012S01-M010D01-905.0-mean	MISC	M012S01	M010D01	905.0	ps
M012S01-M010D01-905.0-variance	MISC	M012S01	M010D01	905.0	ps^2
M012S01-M010D02-690.0-sum	MISC	M012S01	M010D02	690.0	
M012S01-M010D02-690.0-mean	MISC	M012S01	M010D02	690.0	ps
M012S01-M010D02-690.0-variance	MISC	M012S01	M010D02	690.0	ps^2
M012S01-M010D02-905.0-sum	MISC	M012S01	M010D02	905.0	
M012S01-M010D02-905.0-mean	MISC	M012S01	M010D02	905.0	ps
M012S01-M010D02-905.0-variance	MISC	M012S01	M010D02	905.0	ps^2
M012S01-M010D03-690.0-sum	MISC	M012S01	M010D03	690.0	
M012S01-M010D03-690.0-mean	MISC	M012S01	M010D03	690.0	ps
M012S01-M010D03-690.0-variance	MISC	M012S01	M010D03	690.0	ps^2
M012S01-M010D03-905.0-sum	MISC	M012S01	M010D03	905.0	
M012S01-M010D03-905.0-mean	MISC	M012S01	M010D03	905.0	ps
M012S01-M010D03-905.0-variance	MISC	M012S01	M010D03	905.0	ps^2
M012S01-M012D01-690.0-sum	MISC	M012S01	M012D01	690.0	
M012S01-M012D01-690.0-mean	MISC	M012S01	M012D01	690.0	ps
M012S01-M012D01-690.0-variance	MISC	M012S01	M012D01	690.0	ps^2
M012S01-M012D01-905.0-sum	MISC	M012S01	M012D01	905.0	
M012S01-M012D01-905.0-mean	MISC	M012S01	M012D01	905.0	ps
M012S01-M012D01-905.0-variance	MISC	M012S01	M012D01	905.0	ps^2
M012S01-M012D02-690.0-sum	MISC	M012S01	M012D02	690.0	
M012S01-M012D02-690.0-mean	MISC	M012S01	M012D02	690.0	ps
M012S01-M012D02-690.0-variance	MISC	M012S01	M012D02	690.0	ps^2
M012S01-M012D02-905.0-sum	MISC	M012S01	M012D02	905.0	
M012S01-M012D02-905.0-mean	MISC	M012S01	M012D02	905.0	ps
M012S01-M012D02-905.0-variance	MISC	M012S01	M012D02	905.0	ps^2
M012S01-M012D03-690.0-sum	MISC	M012S01	M012D03	690.0	
M012S01-M012D03-690.0-mean	MISC	M012S01	M012D03	690.0	ps
M012S01-M012D03-690.0-variance	MISC	M012S01	M012D03	690.0	ps^2
M012S01-M012D03-905.0-sum	MISC	M012S01	M012D03	905.0	
M012S01-M012D03-905.0-mean	MISC	M012S01	M012D03	905.0	ps
M012S01-M012D03-905.0-variance	MISC	M012S01	M012D03	905.0	ps^2
M012S01-M016D03-690.0-sum	MISC	M012S01	M016D03	690.0	
M012S01-M016D03-690.0-mean	MISC	M012S01	M016D03	690.0	ps
M012S01-M016D03-690.0-variance	MISC	M012S01	M016D03	690.0	ps^2
M012S01-M016D03-905.0-sum	MISC	M012S01	M016D03	905.0	
M012S01-M016D03-905.0-mean	MISC	M012S01	M016D03	905.0	ps
M012S01-M016D03-905.0-variance	MISC	M012S01	M016D03	905.0	ps^2
M012S02-M012D02-690.0-sum	MISC	M012S02	M012D02	690.0	
M012S02-M012D02-690.0-mean	MISC	M012S02	M012D02	690.0	ps
M012S02-M012D02-690.0-variance	MISC	M012S02	M012D02	690.0	ps^2
M012S02-M012D02-905.0-sum	MISC	M012S02	M012D02	905.0	
M012S02-M012D02-905.0-mean	MISC	M012S02	M012D02	905.0	ps
M012S02-M012D02-905.0-variance	MISC	M012S02	M012D02	905.0	ps^2
M012S02-M012D03-690.0-sum	MISC	M012S02	M012D03	690.0	
M012S02-M012D03-690.0-mean	MISC	M012S02	M012D03	690.0	ps
M012S02-M012D03-690.0-variance	MISC	M012S02	M012D03	690.0	ps^2
M012S02-M012D03-905.0-sum	MISC	M012S02	M012D03	905.0	
M012S02-M012D03-905.0-mean	MISC	M012S02	M012D03	905.0	ps
M012S02-M012D03-905.0-variance	MISC	M012S02	M012D03	905.0	ps^2
M012S02-M012D04-690.0-sum	MISC	M012S02	M012D04	690.0	
M012S02-M012D04-690.0-mean	MISC	M012S02	M012D04	690.0	ps
M012S02-M012D04-690.0-variance	MISC	M012S02	M012D04	690.0	ps^2
M012S02-M012D04-905.0-sum	MISC	M012S02	M012D04	905.0	
M012S02-M012D04-905.0-mean	MISC	M012S02	M012D04	905.0	ps
M012S02-M012D04-905.0-variance	MISC	M012S02	M012D04	905.0	ps^2
M012S02-M012D05-690.0-sum	MISC	M012S02	M012D05	690.0	
M012S02-M012D05-690.0-mean	MISC	M012S02	M012D05	690.0	ps
M012S02-M012D05-690.0-variance	MISC	M012S02	M012D05	690.0	ps^2
M012S02-M012D05-905.0-sum	MISC	M012S02	M012D05	905.0	
M012S02-M012D05-905.0-mean	MISC	M012S02	M012D05	905.0	ps
M012S02-M012D05-905.0-variance	MISC	M012S02	M012D05	905.0	ps^2
M012S02-M020D00-690.0-sum	MISC	M012S02	M020D00	690.0	
M012S02-M020D00-690.0-mean	MISC	M012S02	M020D00	690.0	ps
M012S02-M020D00-690.0-variance	MISC	M012S02	M020D00	690.0	ps^2
M012S02-M020D00-905.0-sum	MISC	M012S02	M020D00	905.0	
M012S02-M020D00-905.0-mean	MISC	M012S02	M020D00	905.0	ps
M012S02-M020D00-905.0-variance	MISC	M012S02	M020D00	905.0	ps^2
M012S02-M020D01-690.0-sum	MISC	M012S02	M020D01	690.0	
M012S02-M020D01-690.0-mean	MISC	M012S02	M020D01	690.0	ps
M012S02-M020D01-690.0-variance	MISC	M012S02	M020D01	690.0	ps^2
M012S02-M020D01-905.0-sum	MISC	M012S02	M020D01	905.0	
M012S02-M020D01-905.0-mean	MISC	M012S02	M020D01	905.0	ps
M012S02-M020D01-905.0-variance	MISC	M012S02	M020D01	905.0	ps^2
M013S00-M009D00-690.0-sum	MISC	M013S00	M009D00	690.0	
M013S00-M009D00-690.0-mean	MISC	M013S00	M009D00	690.0	ps
M013S00-M009D00-690.0-variance	MISC	M013S00	M009D00	690.0	ps^2
M013S00-M009D00-905.0-sum	MISC	M013S00	M009D00	905.0	
M013S00-M009D00-905.0-mean	MISC	M013S00	M009D00	905.0	ps
M013S00-M009D00-905.0-variance	MISC	M013S00	M009D00	905.0	ps^2
M013S00-M009D05-690.0-sum	MISC	M013S00	M009D05	690.0	
M013S00-M009D05-690.0-mean	MISC	M013S00	M009D05	690.0	ps
M013S00-M009D05-690.0-variance	MISC	M013S00	M009D05	690.0	ps^2
M013S00-M009D05-905.0-sum	MISC	M013S00	M009D05	905.0	
M013S00-M009D05-905.0-mean	MISC	M013S00	M009D05	905.0	ps
M013S00-M009D05-905.0-variance	MISC	M013S00	M009D05	905.0	ps^2
M013S00-M013D00-690.0-sum	MISC	M013S00	M013D00	690.0	
M013S00-M013D00-690.0-mean	MISC	M013S00	M013D00	690.0	ps
M013S00-M013D00-690.0-variance	MISC	M013S00	M013D00	690.0	ps^2
M013S00-M013D00-905.0-sum	MISC	M013S00	M013D00	905.0	
M013S00-M013D00-905.0-mean	MISC	M013S00	M013D00	905.0	ps
M013S00-M013D00-905.0-variance	MISC	M013S00	M013D00	905.0	ps^2
M013S00-M013D01-690.0-sum	MISC	M013S00	M013D01	690.0	
M013S00-M013D01-690.0-mean	MISC	M013S00	M013D01	690.0	ps
M013S00-M013D01-690.0-variance	MISC	M013S00	M013D01	690.0	ps^2
M013S00-M013D01-905.0-sum	MISC	M013S00	M013D01	905.0	
M013S00-M013D01-905.0-mean	MISC	M013S00	M013D01	905.0	ps
M013S00-M013D01-905.0-variance	MISC	M013S00	M013D01	905.0	ps^2
M013S00-M013D04-690.0-sum	MISC	M013S00	M013D04	690.0	
M013S00-M013D04-690.0-mean	MISC	M013S00	M013D04	690.0	ps
M013S00-M013D04-690.0-variance	MISC	M013S00	M013D04	690.0	ps^2
M013S00-M013D04-905.0-sum	MISC	M013S00	M013D04	905.0	
M013S00-M013D04-905.0-mean	MISC	M013S00	M013D04	905.0	ps
M013S00-M013D04-905.0-variance	MISC	M013S00	M013D04	905.0	ps^2
M013S00-M013D05-690.0-sum	MISC	M013S00	M013D05	690.0	
M013S00-M013D05-690.0-mean	MISC	M013S00	M013D05	690.0	ps
M013S00-M013D05-690.0-variance	MISC	M013S00	M013D05	690.0	ps^2
M013S00-M013D05-905.0-sum	MISC	M013S00	M013D05	905.0	
M013S00-M013D05-905.0-mean	MISC	M013S00	M013D05	905.0	ps
M013S00-M013D05-905.0-variance	MISC	M013S00	M013D05	905.0	ps^2
M013S01-M013D00-690.0-sum	MISC	M013S01	M013D00	690.0	
M013S01-M013D00-690.0-mean	MISC	M013S01	M013D00	690.0	ps
M013S01-M013D00-690.0-variance	MISC	M013S01	M013D00	690.0	ps^2
M013S01-M013D00-905.0-sum	MISC	M013S01	M013D00	905.0	
M013S01-M013D00-905.0-mean	MISC	M013S01	M013D00	905.0	ps
M013S01-M013D00-905.0-variance	MISC	M013S01	M013D00	905.0	ps^2
M013S01-M013D01-690.0-sum	MISC	M013S01	M013D01	690.0	
M013S01-M013D01-690.0-mean	MISC	M013S01	M013D01	690.0	ps
M013S01-M013D01-690.0-variance	MISC	M013S01	M013D01	690.0	ps^2
M013S01-M013D01-905.0-sum	MISC	M013S01	M013D01	905.0	
M013S01-M013D01-905.0-mean	MISC	M013S01	M013D01	905.0	ps
M013S01-M013D01-905.0-variance	MISC	M013S01	M013D01	905.0	ps^2
M013S01-M013D02-690.0-sum	MISC	M013S01	M013D02	690.0	
M013S01-M013D02-690.0-mean	MISC	M013S01	M013D02	690.0	ps
M013S01-M013D02-690.0-variance	MISC	M013S01	M013D02	690.0	ps^2
M013S01-M013D02-905.0-sum	MISC	M013S01	M013D02	905.0	
M013S01-M013D02-905.0-mean	MISC	M013S01	M013D02	905.0	ps
M013S01-M013D02-905.0-variance	MISC	M013S01	M013D02	905.0	ps^2
M013S01-M013D03-690.0-sum	MISC	M013S01	M013D03	690.0	
M013S01-M013D03-690.0-mean	MISC	M013S01	M013D03	690.0	ps
M013S01-M013D03-690.0-variance	MISC	M013S01	M013D03	690.0	ps^2
M013S01-M013D03-905.0-sum	MISC	M013S01	M013D03	905.0	
M013S01-M013D03-905.0-mean	MISC	M013S01	M013D03	905.0	ps
M013S01-M013D03-905.0-variance	MISC	M013S01	M013D03	905.0	ps^2
M013S01-M017D02-690.0-sum	MISC	M013S01	M017D02	690.0	
M013S01-M017D02-690.0-mean	MISC	M013S01	M017D02	690.0	ps
M013S01-M017D02-690.0-variance	MISC	M013S01	M017D02	690.0	ps^2
M013S01-M017D02-905.0-sum	MISC	M013S01	M017D02	905.0	
M013S01-M017D02-905.0-mean	MISC	M013S01	M017D02	905.0	ps
M013S01-M017D02-905.0-variance	MISC	M013S01	M017D02	905.0	ps^2
M013S01-M017D03-690.0-sum	MISC	M013S01	M017D03	690.0	
M013S01-M017D03-690.0-mean	MISC	M013S01	M017D03	690.0	ps
M013S01-M017D03-690.0-variance	MISC	M013S01	M017D03	690.0	ps^2
M013S01-M017D03-905.0-sum	MISC	M013S01	M017D03	905.0	
M013S01-M017D03-905.0-mean	MISC	M013S01	M017D03	905.0	ps
M013S01-M017D03-905.0-variance	MISC	M013S01	M017D03	905.0	ps^2
M013S01-M021D04-690.0-sum	MISC	M013S01	M021D04	690.0	
M013S01-M021D04-690.0-mean	MISC	M013S01	M021D04	690.0	ps
M013S01-M021D04-690.0-variance	MISC	M013S01	M021D04	690.0	ps^2
M013S01-M021D04-905.0-sum	MISC	M013S01	M021D04	905.0	
M013S01-M021D04-905.0-mean	MISC	M013S01	M021D04	905.0	ps
M013S01-M021D04-905.0-variance	MISC	M013S01	M021D04	905.0	ps^2
M013S01-M021D05-690.0-sum	MISC	M013S01	M021D05	690.0	
M013S01-M021D05-690.0-mean	MISC	M013S01	M021D05	690.0	ps
M013S01-M021D05-690.0-variance	MISC	M013S01	M021D05	690.0	ps^2
M013S01-M021D05-905.0-sum	MISC	M013S01	M021D05	905.0	
M013S01-M021D05-905.0-mean	MISC	M013S01	M021D05	905.0	ps
M013S01-M021D05-905.0-variance	MISC	M013S01	M021D05	905.0	ps^2
M013S02-M011D02-690.0-sum	MISC	M013S02	M011D02	690.0	
M013S02-M011D02-690.0-mean	MISC	M013S02	M011D02	690.0	ps
M013S02-M011D02-690.0-variance	MISC	M013S02	M011D02	690.0	ps^2
M013S02-M011D02-905.0-sum	MISC	M013S02	M011D02	905.0	
M013S02-M011D02-905.0-mean	MISC	M013S02	M011D02	905.0	ps
M013S02-M011D02-905.0-variance	MISC	M013S02	M011D02	905.0	ps^2
M013S02-M011D03-690.0-sum	MISC	M013S02	M011D03	690.0	
M013S02-M011D03-690.0-mean	MISC	M013S02	M011D03	690.0	ps
M013S02-M011D03-690.0-variance	MISC	M013S02	M011D03	690.0	ps^2
M013S02-M011D03-905.0-sum	MISC	M013S02	M011D03	905.0	
M013S02-M011D03-905.0-mean	MISC	M013S02	M011D03	905.0	ps
M013S02-M011D03-905.0-variance	MISC	M013S02	M011D03	905.0	ps^2
M013S02-M011D04-690.0-sum	MISC	M013S02	M011D04	690.0	
M013S02-M011D04-690.0-mean	MISC	M013S02	M011D04	690.0	ps
M013S02-M011D04-690.0-variance	MISC	M013S02	M011D04	690.0	ps^2
M013S02-M011D04-905.0-sum	MISC	M013S02	M011D04	905.0	
M013S02-M011D04-905.0-mean	MISC	M013S02	M011D04	905.0	ps
M013S02-M011D04-905.0-variance	MISC	M013S02	M011D04	905.0	ps^2
M013S02-M013D02-690.0-sum	MISC	M013S02	M013D02	690.0	
M013S02-M013D02-690.0-mean	MISC	M013S02	M013D02	690.0	ps
M013S02-M013D02-690.0-variance	MISC	M013S02	M013D02	690.0	ps^2
M013S02-M013D02-905.0-sum	MISC	M013S02	M013D02	905.0	
M013S02-M013D02-905.0-mean	MISC	M013S02	M013D02	905.0	ps
M013S02-M013D02-905.0-variance	MISC	M013S02	M013D02	905.0	ps^2
M013S02-M013D03-690.0-sum	MISC	M013S02	M013D03	690.0	
M013S02-M013D03-690.0-mean	MISC	M013S02	M013D03	690.0	ps
M013S02-M013D03-690.0-variance	MISC	M013S02	M013D03	690.0	ps^2
M013S02-M013D03-905.0-sum	MISC	M013S02	M013D03	905.0	
M013S02-M013D03-905.0-mean	MISC	M013S02	M013D03	905.0	ps
M013S02-M013D03-905.0-variance	MISC	M013S02	M013D03	905.0	ps^2
M013S02-M013D04-690.0-sum	MISC	M013S02	M013D04	690.0	
M013S02-M013D04-690.0-mean	MISC	M013S02	M013D04	690.0	ps
M013S02-M013D04-690.0-variance	MISC	M013S02	M013D04	690.0	ps^2
M013S02-M013D04-905.0-sum	MISC	M013S02	M013D04	905.0	
M013S02-M013D04-905.0-mean	MISC	M013S02	M013D04	905.0	ps
M013S02-M013D04-905.0-variance	MISC	M013S02	M013D04	905.0	ps^2
M013S02-M013D05-690.0-sum	MISC	M013S02	M013D05	690.0	
M013S02-M013D05-690.0-mean	MISC	M013S02	M013D05	690.0	ps
M013S02-M013D05-690.0-variance	MISC	M013S02	M013D05	690.0	ps^2
M013S02-M013D05-905.0-sum	MISC	M013S02	M013D05	905.0	
M013S02-M013D05-905.0-mean	MISC	M013S02	M013D05	905.0	ps
M013S02-M013D05-905.0-variance	MISC	M013S02	M013D05	905.0	ps^2
M013S02-M017D01-690.0-sum	MISC	M013S02	M017D01	690.0	
M013S02-M017D01-690.0-mean	MISC	M013S02	M017D01	690.0	ps
M013S02-M017D01-690.0-variance	MISC	M013S02	M017D01	690.0	ps^2
M013S02-M017D01-905.0-sum	MISC	M013S02	M017D01	905.0	
M013S02-M017D01-905.0-mean	MISC	M013S02	M017D01	905.0	ps
M013S02-M017D01-905.0-variance	MISC	M013S02	M017D01	905.0	ps^2
M013S02-M017D02-690.0-sum	MISC	M013S02	M017D02	690.0	
M013S02-M017D02-690.0-mean	MISC	M013S02	M017D02	690.0	ps
M013S02-M017D02-690.0-variance	MISC	M013S02	M017D02	690.0	ps^2
M013S02-M017D02-905.0-sum	MISC	M013S02	M017D02	905.0	
M013S02-M017D02-905.0-mean	MISC	M013S02	M017D02	905.0	ps
M013S02-M017D02-905.0-variance	MISC	M013S02	M017D02	905.0	ps^2
M013S02-M017D03-690.0-sum	MISC	M013S02	M017D03	690.0	
M013S02-M017D03-690.0-mean	MISC	M013S02	M017D03	690.0	ps
M013S02-M017D03-690.0-variance	MISC	M013S02	M017D03	690.0	ps^2
M013S02-M017D03-905.0-sum	MISC	M013S02	M017D03	905.0	
M013S02-M017D03-905.0-mean	MISC	M013S02	M017D03	905.0	ps
M013S02-M017D03-905.0-variance	MISC	M013S02	M017D03	905.0	ps^2
M013S02-M021D04-690.0-sum	MISC	M013S02	M021D04	690.0	
M013S02-M021D04-690.0-mean	MISC	M013S02	M021D04	690.0	ps
M013S02-M021D04-690.0-variance	MISC	M013S02	M021D04	690.0	ps^2
M013S02-M021D04-905.0-sum	MISC	M013S02	M021D04	905.0	
M013S02-M021D04-905.0-mean	MISC	M013S02	M021D04	905.0	ps
M013S02-M021D04-905.0-variance	MISC	M013S02	M021D04	905.0	ps^2
M014S00-M014D00-690.0-sum	MISC	M014S00	M014D00	690.0	
M014S00-M014D00-690.0-mean	MISC	M014S00	M014D00	690.0	ps
M014S00-M014D00-690.0-variance	MISC	M014S00	M014D00	690.0	ps^2
M014S00-M014D00-905.0-sum	MISC	M014S00	M014D00	905.0	
M014S00-M014D00-905.0-mean	MISC	M014S00	M014D00	905.0	ps
M014S00-M014D00-905.0-variance	MISC	M014S00	M014D00	905.0	ps^2
M014S00-M014D01-690.0-sum	MISC	M014S00	M014D01	690.0	
M014S00-M014D01-690.0-mean	MISC	M014S00	M014D01	690.0	ps
M014S00-M014D01-690.0-variance	MISC	M014S00	M014D01	690.0	ps^2
M014S00-M014D01-905.0-sum	MISC	M014S00	M014D01	905.0	
M014S00-M014D01-905.0-mean	MISC	M014S00	M014D01	905.0	ps
M014S00-M014D01-905.0-variance	MISC	M014S00	M014D01	905.0	ps^2
M014S00-M014D02-690.0-sum	MISC	M014S00	M014D02	690.0	
M014S00-M014D02-690.0-mean	MISC	M014S00	M014D02	690.0	ps
M014S00-M014D02-690.0-variance	MISC	M014S00	M014D02	690.0	ps^2
M014S00-M014D02-905.0-sum	MISC	M014S00	M014D02	905.0	
M014S00-M014D02-905.0-mean	MISC	M014S00	M014D02	905.0	ps
M014S00-M014D02-905.0-variance	MISC	M014S00	M014D02	905.0	ps^2
M014S00-M014D03-690.0-sum	MISC	M014S00	M014D03	690.0	
M014S00-M014D03-690.0-mean	MISC	M014S00	M014D03	690.0	ps
M014S00-M014D03-690.0-variance	MISC	M014S00	M014D03	690.0	ps^2
M014S00-M014D03-905.0-sum	MISC	M014S00	M014D03	905.0	
M014S00-M014D03-905.0-mean	MISC	M014S00	M014D03	905.0	ps
M014S00-M014D03-905.0-variance	MISC	M014S00	M014D03	905.0	ps^2
M014S00-M014D04-690.0-sum	MISC	M014S00	M014D04	690.0	
M014S00-M014D04-690.0-mean	MISC	M014S00	M014D04	690.0	ps
M014S00-M014D04-690.0-variance	MISC	M014S00	M014D04	690.0	ps^2
M014S00-M014D04-905.0-sum	MISC	M014S00	M014D04	905.0	
M014S00-M014D04-905.0-mean	MISC	M014S00	M014D04	905.0	ps
M014S00-M014D04-905.0-variance	MISC	M014S00	M014D04	905.0	ps^2
M014S00-M014D05-690.0-sum	MISC	M014S00	M014D05	690.0	
M014S00-M014D05-690.0-mean	MISC	M014S00	M014D05	690.0	ps
M014S00-M014D05-690.0-variance	MISC	M014S00	M014D05	690.0	ps^2
M014S00-M014D05-905.0-sum	MISC	M014S00	M014D05	905.0	
M014S00-M014D05-905.0-mean	MISC	M014S00	M014D05	905.0	ps
M014S00-M014D05-905.0-variance	MISC	M014S00	M014D05	905.0	ps^2
M014S00-M024D00-690.0-sum	MISC	M014S00	M024D00	690.0	
M014S00-M024D00-690.0-mean	MISC	M014S00	M024D00	690.0	ps
M014S00-M024D00-690.0-variance	MISC	M014S00	M024D00	690.0	ps^2
M014S00-M024D00-905.0-sum	MISC	M014S00	M024D00	905.0	
M014S00-M024D00-905.0-mean	MISC	M014S00	M024D00	905.0	ps
M014S00-M024D00-905.0-variance	MISC	M014S00	M024D00	905.0	ps^2
M014S00-M024D01-690.0-sum	MISC	M014S00	M024D01	690.0	
M014S00-M024D01-690.0-mean	MISC	M014S00	M024D01	690.0	ps
M014S00-M024D01-690.0-variance	MISC	M014S00	M024D01	690.0	ps^2
M014S00-M024D01-905.0-sum	MISC	M014S00	M024D01	905.0	
M014S00-M024D01-905.0-mean	MISC	M014S00	M024D01	905.0	ps
M014S00-M024D01-905.0-variance	MISC	M014S00	M024D01	905.0	ps^2
M014S01-M006D02-690.0-sum	MISC	M014S01	M006D02	690.0	
M014S01-M006D02-690.0-mean	MISC	M014S01	M006D02	690.0	ps
M014S01-M006D02-690.0-variance	MISC	M014S01	M006D02	690.0	ps^2
M014S01-M006D02-905.0-sum	MISC	M014S01	M006D02	905.0	
M014S01-M006D02-905.0-mean	MISC	M014S01	M006D02	905.0	ps
M014S01-M006D02-905.0-variance	MISC	M014S01	M006D02	905.0	ps^2
M014S01-M006D03-690.0-sum	MISC	M014S01	M006D03	690.0	
M014S01-M006D03-690.0-mean	MISC	M014S01	M006D03	690.0	ps
M014S01-M006D03-690.0-variance	MISC	M014S01	M006D03	690.0	ps^2
M014S01-M006D03-905.0-sum	MISC	M014S01	M006D03	905.0	
M014S01-M006D03-905.0-mean	MISC	M014S01	M006D03	905.0	ps
M014S01-M006D03-905.0-variance	MISC	M014S01	M006D03	905.0	ps^2
M014S01-M006D04-690.0-sum	MISC	M014S01	M006D04	690.0	
M014S01-M006D04-690.0-mean	MISC	M014S01	M006D04	690.0	ps
M014S01-M006D04-690.0-variance	MISC	M014S01	M006D04	690.0	ps^2
M014S01-M006D04-905.0-sum	MISC	M014S01	M006D04	905.0	
M014S01-M006D04-905.0-mean	MISC	M014S01	M006D04	905.0	ps
M014S01-M006D04-905.0-variance	MISC	M014S01	M006D04	905.0	ps^2
M014S01-M006D05-690.0-sum	MISC	M014S01	M006D05	690.0	
M014S01-M006D05-690.0-mean	MISC	M014S01	M006D05	690.0	ps
M014S01-M006D05-690.0-variance	MISC	M014S01	M006D05	690.0	ps^2
M014S01-M006D05-905.0-sum	MISC	M014S01	M006D05	905.0	
M014S01-M006D05-905.0-mean	MISC	M014S01	M006D05	905.0	ps
M014S01-M006D05-905.0-variance	MISC	M014S01	M006D05	905.0	ps^2
M014S01-M008D01-690.0-sum	MISC	M014S01	M008D01	690.0	
M014S01-M008D01-690.0-mean	MISC	M014S01	M008D01	690.0	ps
M014S01-M008D01-690.0-variance	MISC	M014S01	M008D01	690.0	ps^2
M014S01-M008D01-905.0-sum	MISC	M014S01	M008D01	905.0	
M014S01-M008D01-905.0-mean	MISC	M014S01	M008D01	905.0	ps
M014S01-M008D01-905.0-variance	MISC	M014S01	M008D01	905.0	ps^2
M014S01-M008D02-690.0-sum	MISC	M014S01	M008D02	690.0	
M014S01-M008D02-690.0-mean	MISC	M014S01	M008D02	690.0	ps
M014S01-M008D02-690.0-variance	MISC	M014S01	M008D02	690.0	ps^2
M014S01-M008D02-905.0-sum	MISC	M014S01	M008D02	905.0	
M014S01-M008D02-905.0-mean	MISC	M014S01	M008D02	905.0	ps
M014S01-M008D02-905.0-variance	MISC	M014S01	M008D02	905.0	ps^2
M014S01-M008D03-690.0-sum	MISC	M014S01	M008D03	690.0	
M014S01-M008D03-690.0-mean	MISC	M014S01	M008D03	690.0	ps
M014S01-M008D03-690.0-variance	MISC	M014S01	M008D03	690.0	ps^2
M014S01-M008D03-905.0-sum	MISC	M014S01	M008D03	905.0	
M014S01-M008D03-905.0-mean	MISC	M014S01	M008D03	905.0	ps
M014S01-M008D03-905.0-variance	MISC	M014S01	M008D03	905.0	ps^2
M014S01-M014D00-690.0-sum	MISC	M014S01	M014D00	690.0	
M014S01-M014D00-690.0-mean	MISC	M014S01	M014D00	690.0	ps
M014S01-M014D00-690.0-variance	MISC	M014S01	M014D00	690.0	ps^2
M014S01-M014D00-905.0-sum	MISC	M014S01	M014D00	905.0	
M014S01-M014D00-905.0-mean	MISC	M014S01	M014D00	905.0	ps
M014S01-M014D00-905.0-variance	MISC	M014S01	M014D00	905.0	ps^2
M014S01-M014D01-690.0-sum	MISC	M014S01	M014D01	690.0	
M014S01-M014D01-690.0-mean	MISC	M014S01	M014D01	690.0	ps
M014S01-M014D01-690.0-variance	MISC	M014S01	M014D01	690.0	ps^2
M014S01-M014D01-905.0-sum	MISC	M014S01	M014D01	905.0	
M014S01-M014D01-905.0-mean	MISC	M014S01	M014D01	905.0	ps
